id,text,label
2005,មិត្តភាព,POS
275,ទេសភាពព្រៃភ្នំធ្វើឱ្យអារម្មណ៍ស្រស់ស្រាយ,POS
2058,សួនច្បារ,POS
904,សៀវភៅនេះមានខ្លឹមសារអប់រំល្អៗជាច្រើន,POS
1823,ជួយសង្គមថ្លៃថ្លា,POS
55,ការដំឡើងងាយស្រួល សៀវភៅណែនាំច្បាស់,POS
1989,ដំណោះស្រាយ,POS
67,សេវាកម្មបន្ទាន់ តាមទាន់ការទាមទារ,POS
871,សង្ឃឹម,POS
1310,ខ្ញុំមានក្តីសុខ,POS
59,គ្រប់យ៉ាងដំណើរការល្អ,POS
514,ខ្ញុំសប្បាយចិត្តនឹងដំណឹងល្អនេះខ្លាំងណាស់,POS
1885,ញញឹមស្អាត,POS
1286,ខ្ញុំពេញចិត្តការបកស្រាយ,POS
734,ខ្ញុំស្រឡាញ់បរិយាកាសស្ងប់ស្ងាត់នៅជនបទ,POS
2196,សន្សំសំចៃ,POS
1057,ប្រទេសយើងមានសន្តិភាពពេញលេញ,POS
1745,បុគ្គលិកសរសើរ,POS
1537,គុយទាវឆ្ងាញ់,POS
60,ប្រព័ន្ធមានស្ថេរភាព ខ្ពស់,POS
1189,ខ្ញុំស្រឡាញ់សន្តិភាព,POS
80,ស្ថាបត្យកម្មប្រព័ន្ធរឹងមាំ និងរលូន,POS
447,ការផ្តល់ឱកាសឱ្យក្មេងជំនាន់ក្រោយជារឿងល្អ,POS
2110,ធម្មជាតិ,POS
916,ការជួយសង្គ្រោះជីវិតមនុស្សគឺជាអំពើល្អ,POS
711,ការតុបតែងក្នុងពិធីមង្គលការនេះស្អាតអស្ចារ្យ,POS
72,ទំនិញស្អាត និងរឹងមាំ,POS
64,ផ្តល់អត្ថប្រយោជន៍លើសការរំពឹងទុក,POS
1474,ផ្កាស្រស់ស្អាត,POS
2146,ផ្កា,POS
234,អរគុណសម្រាប់ការជួយជ្រោមជ្រែងគ្រប់យ៉ាង,POS
2412,គំនូរ,POS
1586,សៀវភៅល្អ,POS
441,រស់ជាតិកាហ្វេនេះពិតជាត្រូវចិត្តខ្ញុំណាស់,POS
1030,គម្រោងនេះទទួលបានជោគជ័យធំធេង,POS
1435,ទទួលស្វាគមន៍ល្អ,POS
2012,ក្តីស្រមៃ,POS
2108,ទាន់ចិត្ត,POS
1283,បន្លែធម្មជាតិ,POS
1494,ព្រៃភ្នំស្អាត,POS
1238,សៀវភៅផ្តល់ចំណេះ,POS
9,ប្រព័ន្ធងាយប្រើ គាំទ្រលឿន,POS
1964,តាំងចិត្តសរសើរ,POS
1334,ផ្តល់ឱកាសល្អ,POS
2151,ការ៉េម,POS
2271,សួន,POS
1213,ថ្ងៃលិចស្អាត,POS
1500,បន្ទប់ធំទូលាយ,POS
1244,នាងសប្បាយរីករាយ,POS
595,ការរៀបចំតុបតែងក្នុងពិធីនេះស្អាតឥតខ្ចោះ,POS
1943,ទំនាក់ទំនងល្អ,POS
895,សួនច្បារនេះត្រូវបានថែរក្សាយ៉ាងល្អស្អាត,POS
2157,ព្រៃភ្នំ,POS
1447,ថ្ងៃលិចមាត់ទន្លេ,POS
983,ទេសភាពនៅតំបន់នេះស្អាតដូចគំនូរ,POS
10,ភាពរីករាយក្នុងការប្រើប្រាស់ខ្លាំងណាស់ 😊,POS
2205,សេវាកម្ម,POS
151,អាហារនៅភោជនីយដ្ឋាននេះមានរសជាតិឆ្ងាញ់ពិសាណាស់,POS
2055,កាហ្វេ,POS
1110,មិត្តល្អជួយគ្នាក្នុងគ្រាលំបាក,POS
2024,ពេញចិត្តបកស្រាយ,POS
1610,ផ្តល់ជូនពិសេស,POS
1982,ចិត្តស្ងប់,POS
223,មិត្តភក្តិល្អតែងតែនៅក្បែរយើងពេលមានបញ្ហា,POS
393,ស្នាមញញឹមរបស់កូនគឺជាកម្លាំងចិត្តរបស់ម៉ាក់,POS
1818,តែឆ្ងាញ់,POS
750,សេវាកម្មរហ័សទាន់ចិត្តគឺជាចំណុចខ្លាំងរបស់ហាង,POS
1995,សៀវភៅចំណេះ,POS
1121,អរគុណសម្រាប់ការជួយ,POS
1207,ការជួយសង្គ្រោះល្អ,POS
1867,ស្រឡាញ់គ្រួសារ,POS
686,ការច្នៃប្រឌិតនេះនឹងជួយសន្សំសំចៃថាមពល,POS
1680,តាំងចិត្តជោគជ័យ,POS
742,ភាពរួសរាយរាក់ទាក់របស់ប្រជាជនខ្មែរល្បីល្បាញណាស់,POS
2219,បង្អែម,POS
598,ក្តីស្រឡាញ់របស់អ្នកធ្វើឱ្យខ្ញុំមានកម្លាំងចិត្ត,POS
2295,ឆ្ងាញ់,POS
2250,ខ្លឹមសារ,POS
601,រសជាតិការ៉េមនេះផ្អែមឆ្ងាញ់ត្រជាក់ចិត្ត,POS
2371,សមរម្យ,POS
1779,កោតសរសើរអត់ធ្មត់,POS
2275,ជួយ,POS
862,ក្លាហាន,POS
1150,គ្រូពន្យល់បានច្បាស់,POS
657,បុគ្គលិកនៅទីនេះរួសរាយរាក់ទាក់និងចេះជួយ,POS
2392,សម័យដើម,POS
634,ការច្នៃប្រឌិតរបស់អ្នកពិតជាគួរឱ្យកោតសរសើរ,POS
1298,តស៊ូនាំជោគជ័យ,POS
787,ទេសភាពនៅទីនេះស្អាតដូចគំនូរ,POS
517,ការគោរពចាស់ទុំគឺជាប្រពៃណីដ៏ល្អงาม,POS
1497,តាំងចិត្តខ្ពស់,POS
62,សន្យាដឹកជញ្ជូនបានគោរពពេលវេលា,POS
764,ការតស៊ូព្យាយាមនឹងនាំមកនូវភាពជោគជ័យ,POS
1935,ពេញចិត្តគុណភាព,POS
11,សំណើរបស់ខ្ញុំត្រូវបានដោះស្រាយលឿន,POS
48,ទំនិញគុណភាពខ្ពស់ សមរម្យតម្លៃ,POS
1262,ម្ចាស់ផ្ទះកក់ក្តៅ,POS
2117,សម្លកកូរ,POS
14,គេហទំព័ត្រូវបានរចនាល្អ,POS
1313,គំនិតផ្តួចផ្តើមល្អ,POS
928,ខ្ញុំកោតសរសើរចំពោះភាពអត់ធ្មត់របស់នាង,POS
2175,ចម្រៀង,POS
193,សូមសរសើរចំពោះការខិតខំប្រឹងប្រែងរបស់អ្នក,POS
1353,ជួយគ្នាល្អ,POS
2320,ការពិត,POS
1268,ក្តីស្រមៃក្លាយជាការពិត,POS
1918,សម្តែងល្អ,POS
511,ការសម្តែងរបស់ក្រុមតន្ត្រីនេះពីរោះរណ្ដំ,POS
1101,សន្តិភាពសំខាន់ណាស់សម្រាប់យើង,POS
1003,បរិយាកាសនៅទីនេះល្អណាស់សម្រាប់សម្រាកលំហែ,POS
1171,ខ្ញុំសប្បាយចិត្តណាស់,POS
1195,សណ្ឋាគារមានអាងហែលទឹក,POS
675,ភាពស្មោះត្រង់របស់អ្នកពិតជាគួរឱ្យគោរព,POS
1438,គំនិតឆ្លាតវៃ,POS
2236,កម្មវិធី,POS
2235,ទេសភាព,POS
65,ម៉ាកនេះគួរឱ្យទុកចិត្ត ពិតៗ,POS
1000,ខ្ញុំពេញចិត្តនឹងលទ្ធផលការងារដែលសម្រេចបាន,POS
1228,ដំណោះស្រាយមានប្រសិទ្ធភាព,POS
1647,ក្តីសុខឪពុកម្តាយ,POS
1364,ជោគជ័យរួមគ្នា,POS
1509,គំនិតល្អប្រសើរ,POS
975,ភាពស្មោះត្រង់គឺជាគុណធម៌ដ៏ប្រសើរបំផុត,POS
2321,សប្បុរស,POS
1138,ទេសភាពសមុទ្រស្អាត,POS
2020,ស្នាមញញឹម,POS
568,សន្តិភាពផ្លូវចិត្តគឺជាអ្វីដែលខ្ញុំប្រាថ្នា,POS
73,សេវាក្រោយលក់មានប្រសិទ្ធភាព,POS
2222,ផលិតផល,POS
859,ឧស្សាហ៍,POS
1512,រស់នៅសាមញ្ញ,POS
1800,ស្វាគមន៍រំភើប,POS
1559,សៀកអស្ចារ្យ,POS
1698,អាហារឆ្ងាញ់,POS
942,សេវាកម្មដឹកជញ្ជូនរហ័សទាន់ចិត្តល្អណាស់,POS
1684,គំនិតថ្មីល្អ,POS
1441,តម្លៃសមរម្យ,POS
169,បុគ្គលិកស្វាគមន៍ភ្ញៀវដោយស្នាមញញឹមជានិច្ច,POS
2282,សំខាន់,POS
1689,បរិយាកាសរីករាយ,POS
408,ទេសភាពទឹកធ្លាក់ពិតជាស្រស់ស្អាតខ្លាំងណាស់,POS
1685,ជនបទទាក់ទាញ,POS
1987,កិត្តិយស,POS
1719,សេវាកម្មល្អ,POS
910,ខ្ញុំពេញចិត្តនឹងភាពស្មោះត្រង់របស់អ្នកបម្រើ,POS
1304,ការចងចាំល្អ,POS
1562,ផាសុកភាព,POS
1471,ខ្យល់បរិសុទ្ធ,POS
438,ការសម្តែងរបស់តារាចម្រៀងរូបនេះពិតជាអស្ចារ្យ,POS
6,បុគ្គលិកអធ្យាស្រ័យ និងស្មោះត្រង់,POS
1652,អាងហែលទឹកស្អាត,POS
444,សួនច្បារនេះមានខ្យល់អាកាសល្អបរិសុទ្ធ,POS
1590,សេវាកម្មពេញចិត្ត,POS
889,បុគ្គលិកមានភាពរួសរាយរាក់ទាក់គួរឱ្យសរសើរ,POS
1198,បរិយាកាសការងារល្អ,POS
1808,រស់នៅស្ងប់ស្ងាត់,POS
2261,យោបល់,POS
354,ការរៀបចំតុបតែងក្នុងបន្ទប់ពិតជាមានសោភ័ណភាព,POS
1954,បុគ្គលិកសុជីវធម៌,POS
251,ទេសភាពនៅសមុទ្រពិតជាស្រស់ត្រកាល,POS
1678,សេវាដឹកជញ្ជូន,POS
317,ម្ហូបខ្មែរមានរសជាតិឆ្ងាញ់ពិសាអស្ចារ្យ,POS
47,បុគ្គលិកមានអាកប្បកិរិយាល្អ និងជួយស្រោចស្រង់,POS
782,គំនិតច្នៃប្រឌិតរបស់អ្នកពិតជាប្លែកនិងអស្ចារ្យ,POS
535,រសជាតិសម្លកកូរនេះឆ្ងាញ់ជាប់ចិត្ត,POS
70,លទ្ធផលល្អជាងដែលរំពឹងទុក,POS
526,ខ្ញុំពេញចិត្តនឹងគុណភាពសេវាកម្មនៅធនាគារនេះ,POS
2266,រស់នៅ,POS
1092,ក្រុមការងារយើងសាមគ្គីគ្នាបានល្អ,POS
1259,តន្ត្រីរំភើប,POS
1319,តុបតែងទាក់ទាញ,POS
1835,សុខភាពល្អ,POS
411,ការតស៊ូព្យាយាមនឹងនាំមកនូវជោគជ័យ,POS
2078,រ៉ូមែនទិក,POS
254,អាហារពេលព្រឹកនេះឆ្ងាញ់ហើយមានជីវជាតិ,POS
1571,ថ្ងៃលិចអង្គរ,POS
1644,ពេញចិត្តផលិតផល,POS
2179,គុយទាវ,POS
1972,ម្ហូបខ្មែរ,POS
1814,រីករាយការងារ,POS
780,ការជឿជាក់លើខ្លួនឯងគឺជាកម្លាំងជំរុញដ៏សំខាន់,POS
1024,សុខភាពរបស់គាត់ល្អប្រសើរឡើងហើយ,POS
184,នាងមានសំឡេងពីរោះរណ្ដំចិត្ត,POS
1539,បុគ្គលិកចេះជួយ,POS
1545,ពេញចិត្តការវះកាត់,POS
1045,អ្នកលក់នេះរួសរាយណាស់,POS
592,ការងារនេះផ្តល់ប្រាក់ខែសមរម្យនិងអត្ថប្រយោជន៍ល្អ,POS
1420,សម្លកកូរឆ្ងាញ់,POS
1574,លើកទឹកចិត្ត,POS
2148,ប្រាក់ខែ,POS
1361,លទ្ធផលល្អណាស់,POS
954,ការទទួលស្វាគមន៍យ៉ាងកក់ក្តៅធ្វើឱ្យខ្ញុំរំភើប,POS
571,ខ្ញុំចូលចិត្តបរិយាកាសស្ងប់ស្ងាត់នៅទីនេះ,POS
1295,ទឹកធ្លាក់ស្អាត,POS
2429,ត្រូវ,POS
1174,បុគ្គលិកមានសុជីវធម៌,POS
1657,សេវាល្អចង់មកទៀត,POS
1829,សមុទ្រស្អាត,POS
1556,គួរឱ្យគោរព,POS
681,សណ្ឋាគារនេះមានផាសុកភាពនិងតម្លៃសមរម្យ,POS
1098,ចំណេះដឹងគឺជាទ្រព្យសម្បត្តិ,POS
417,ការចងចាំល្អៗនឹងស្ថិតនៅក្នុងចិត្តជានិច្ច,POS
691,ការលើកទឹកចិត្តពីមិត្តភក្តិមានតម្លៃណាស់,POS
808,ខ្ញុំពេញចិត្តនឹងលទ្ធផលការងារ,POS
1623,សួនច្បារសោភ័ណភាព,POS
384,ទឹកចិត្តសប្បុរសធម៌របស់គាត់គួរឱ្យគោរព,POS
1899,ក្តីស្រឡាញ់ធំ,POS
547,ភាពជឿជាក់គឺជាមូលដ្ឋានគ្រឹះនៃទំនាក់ទំនងល្អ,POS
1186,ពាក្យគាត់លើកទឹកចិត្ត,POS
2068,ទឹកចិត្ត,POS
1116,សុខភាពល្អគឺជាទ្រព្យ,POS
2426,ទូលាយ,POS
574,ស្នាដៃសិល្បៈនេះពោរពេញដោយអត្ថន័យជ្រាលជ្រៅ,POS
1069,ទេសភាពស្អាតណាស់គួរឱ្យចង់រស់នៅ,POS
1827,សប្បាយចិត្តមិត្ត,POS
451,ការរៀបចំកម្មវិធីនេះពិតជាមានស្តង់ដារខ្ពស់,POS
1688,តែឈ្ងុយ,POS
1060,ខ្ញុំស្រឡាញ់គ្រួសាររបស់ខ្ញុំ,POS
1153,សួនច្បារមានផ្កាច្រើន,POS
351,សៀវភៅនេះផ្តល់ចំណេះដឹងទូលំទូលាយល្អណាស់,POS
2249,អាកាសធាតុ,POS
1393,ផលប្រយោជន៍សហគមន៍,POS
2192,សៀក,POS
1603,បទពិសោធន៍មានតម្លៃ,POS
1833,សួនស្អាត,POS
2435,អរគុណ,POS
705,ក្តីស្រឡាញ់និងការយកចិត្តទុកដាក់របស់អ្នកល្អណាស់,POS
1168,ការផ្តល់ជូននេះល្អពេក,POS
2153,សក្តានុពល,POS
2121,ស្រុកស្រែ,POS
1381,ថ្ងៃរះស្រស់ត្រកាល,POS
2090,កក់ក្តៅ,POS
1250,គំនិតមានតម្លៃ,POS
369,មិត្តភាពរបស់យើងនឹងស្ថិតស្ថេរជារៀងរហូត,POS
1063,ខ្ញុំសង្ឃឹមថាអ្វីៗនឹងល្អប្រសើរ,POS
1820,ពេញចិត្តស្អាត,POS
1694,សេវាល្អឥតខ្ចោះ,POS
1729,ល្អ,POS
631,ការផ្តល់ជូននេះពិតជាពិសេសនិងចំណេញច្រើន,POS
2233,សណ្ឋាគារ,POS
1488,សក្តានុពលខ្ពស់,POS
1774,ទីតាំងល្អ,POS
1593,តុបតែងមង្គលការ,POS
54,កញ្ចប់ដឹកជញ្ជូនរឹងមាំ មិនខូច,POS
1984,ច្នៃប្រឌិត,POS
1237,ការសម្តែងអស្ចារ្យ,POS
302,ខ្ញុំស្រឡាញ់ជីវិតដែលពោរពេញដោយសន្តិភាព,POS
344,ការជួបជុំគ្រួសារតែងតែផ្តល់នូវភាពកក់ក្តៅ,POS
1183,ទំនុកចិត្តសំខាន់,POS
357,ទឹកមុខរបស់នាងពោរពេញដោយក្តីសប្បាយរីករាយ,POS
1322,សេចក្តីល្អឈ្នះ,POS
508,គម្រោងនេះផ្តល់ផលប្រយោជន៍ច្រើនដល់សហគមន៍,POS
781,ការទទួលស្វាគមន៍យ៉ាងកក់ក្តៅធ្វើឱ្យខ្ញុំសប្បាយចិត្ត,POS
2049,តុបតែង,POS
74,សាកល្បងហើយពេញចិត្ត,POS
257,ការរចនាម៉ូតរបស់ពួកគេមានភាពច្នៃប្រឌិតខ្ពស់,POS
1663,ពេញចិត្តតុបតែង,POS
1785,ធម្មជាតិស្ងប់,POS
2345,ល្អឥតខ្ចោះ,POS
874,ការអប់រំនៅសាលានេះមានគុណភាពល្អណាស់,POS
1583,ការងារវិជ្ជាជីវៈ,POS
2224,ឪពុកម្តាយ,POS
487,ខ្ញុំមានអារម្មណ៍កក់ក្តៅនៅពេលនៅជុំគ្រួសារ,POS
2231,មណ្ឌលគិរី,POS
969,គំនិតច្នៃប្រឌិតរបស់អ្នកពិតជាអស្ចារ្យ,POS
1532,ចម្រៀងសម័យដើម,POS
2106,គោរព,POS
460,សេវាកម្មល្អឥតខ្ចោះធ្វើឱ្យខ្ញុំចង់មកម្តងទៀត,POS
987,ការរៀបចំកម្មវិធីនេះពិតជាអស្ចារ្យនិងមានរបៀប,POS
832,ល្អប្រសើរ,POS
616,សណ្ឋាគារនេះមានបន្ទប់ធំទូលាយនិងស្អាត,POS
1432,មូលដ្ឋានគ្រឹះល្អ,POS
865,សន្តិភាព,POS
2407,បៃតង,POS
1927,មេដឹកនាំល្អ,POS
640,ខ្ញុំពេញចិត្តនឹងភាពស្អាតស្អំនៃបន្ទប់នេះ,POS
1090,ការផ្តល់ជូននេះពិសេសណាស់,POS
1704,សណ្ឋាគារទំនើប,POS
1375,សៀវភៅល្អមើល,POS
450,ក្តីស្រឡាញ់និងការយកចិត្តទុកដាក់ធ្វើឱ្យគ្រួសារមានសុភមង្គល,POS
613,ការតាំងចិត្តខ្ពស់របស់អ្នកនឹងនាំទៅរកជោគជ័យ,POS
2162,មានន័យ,POS
2381,កម្លាំងចិត្ត,POS
1615,ច្នៃប្រឌិតឆ្លាត,POS
1479,តុបតែងស្អាត,POS
1405,សេវាទាន់ចិត្ត,POS
190,រសជាតិនៃកាហ្វេនេះពិតជាឈ្ងុយឆ្ងាញ់,POS
1201,សេវាកម្មរហ័ស,POS
1838,ដំណឹងរីករាយ,POS
1256,មិត្តភាពស្ថិតស្ថេរ,POS
1274,ខ្យល់អាកាសបរិសុទ្ធ,POS
1716,ទេសភាពស្អាត,POS
1222,សម្លៀកបំពាក់ស្អាត,POS
2008,ម្ចាស់ផ្ទះ,POS
1875,បុគ្គលិកជួយ,POS
790,សេវាកម្មអតិថិជននៅទីនេះល្អឥតខ្ចោះ,POS
1924,ជោគជ័យខិតខំ,POS
1015,គាត់ជាមនុស្សចិត្តល្អណាស់និងចេះជួយអ្នកដទៃ,POS
2315,រំភើប,POS
387,ខ្យល់អាកាសបរិសុទ្ធនៅតំបន់ភ្នំល្អណាស់,POS
290,ស្នាដៃសិល្បៈនេះពិតជាមានតម្លៃមិនអាចកាត់ថ្លៃបាន,POS
877,ទេសភាពថ្ងៃរះនៅកំពូលភ្នំស្អាតអស្ចារ្យ,POS
586,រមណីយដ្ឋាននេះមានខ្យល់អាកាសបរិសុទ្ធល្អ,POS
1347,សេវាកម្មល្អឥតខ្ចោះ,POS
777,សៀវភៅនេះផ្តល់គតិបណ្ឌិតល្អៗជាច្រើន,POS
922,សណ្ឋាគារនេះមានទីតាំងល្អនិងងាយស្រួលរក,POS
2385,ធំ,POS
475,ខ្ញុំពេញចិត្តនឹងលទ្ធផលនៃការប្រឡងនេះណាស់,POS
523,ភាពស្រស់ស្អាតនៃធម្មជាតិធ្វើឱ្យចិត្តស្ងប់,POS
2414,ទំនើប,POS
2120,គាំទ្រ,POS
1130,ជីវិតពោរពេញដោយក្តីសង្ឃឹម,POS
1180,ដំណើរកម្សាន្តសប្បាយ,POS
1396,តន្ត្រីពីរោះ,POS
883,បន្ទប់ស្នាក់នៅមានផាសុកភាពនិងស្ងប់ស្ងាត់,POS
1804,ជោគជ័យគំរូ,POS
396,សួនបន្លែនេះដាំតាមបែបធម្មជាតិសុទ្ធសាធ,POS
1626,បង្អែមផ្អែម,POS
15,ខ្ញុំពិតជាពេញចិត្តជាមួយផលិតផលនេះ,POS
1962,ស្រឡាញ់សន្តិភាព,POS
2357,ស្រស់ត្រកាល,POS
1701,ព្រៃស្រស់បំព្រង,POS
1087,ស្នាមញញឹមរបស់អ្នកស្អាតណាស់,POS
773,ខ្ញុំពេញចិត្តនឹងការតុបតែងហាងនេះណាស់,POS
980,ការជួយសង្គមគឺជាអំពើដ៏ថ្លៃថ្លានិងគួរឱ្យគោរព,POS
2155,ដឹកជញ្ជូន,POS
1754,អាកាសធាតុស្រស់ស្រាយ,POS
1462,សហការល្អ,POS
2101,ផលប្រយោជន៍,POS
1671,ជឿជាក់សំខាន់,POS
607,ខ្ញុំពេញចិត្តនឹងសេវាកម្មដឹកជញ្ជូនរហ័សនេះ,POS
293,ការធ្វើដំណើរនេះពោរពេញដោយភាពសប្បាយរីករាយ,POS
1006,ការផ្តល់ជូននេះល្អណាស់មិនគួរឱ្យជឿ,POS
2220,សេវា,POS
1996,រៀបចំស្អាត,POS
347,គាត់ជាមិត្តល្អដែលតែងតែជួយខ្ញុំ,POS
1940,សួនផ្កា,POS
532,បទពិសោធន៍ការងាររបស់អ្នកពិតជាគួរឱ្យចាប់អារម្មណ៍,POS
2274,សរសើរ,POS
305,ការតាំងចិត្តរបស់គាត់គួរឱ្យកោតសរសើរ,POS
338,ខ្ញុំមានកិត្តិយសណាស់ដែលបានចូលរួមកម្មវិធីនេះ,POS
1776,ច្នៃប្រឌិតដោះស្រាយ,POS
1913,អរគុណជួយ,POS
580,នាងមានសំឡេងពីរោះដូចសត្វសារិកា,POS
1713,ផ្តល់ជូនល្អ,POS
1072,បុគ្គលិកល្អណាស់ជួយសម្រួលគ្រប់យ៉ាង,POS
2227,ប្រយោជន៍,POS
405,ការជួយសង្គ្រោះកុមារកំព្រាគឺជាអំពើល្អ,POS
1204,ម្ហូបខ្មែរឆ្ងាញ់,POS
1124,ស្នាមញញឹមធ្វើឱ្យសប្បាយចិត្ត,POS
1021,សួនច្បារនេះស្រស់ស្អាតណាស់,POS
625,គំនិតផ្តួចផ្តើមថ្មីនេះល្អប្រសើរជាងមុន,POS
1459,សិល្បៈមានន័យ,POS
1127,ការសម្តែងល្អឥតខ្ចោះ,POS
272,ភាពស្មោះត្រង់គឺជាគុណធម៌ដ៏ប្រសើរ,POS
13,គាំទ្រអតិថិជនមានប្រសិទ្ធភាព,POS
628,ខ្ញុំស្រឡាញ់ការរស់នៅបែបសាមញ្ញនៅជនបទ,POS
269,ទំនាក់ទំនងរវាងពួកយើងកាន់តែល្អប្រសើរឡើង,POS
2063,សុភមង្គល,POS
360,រសជាតិបង្អែមនេះផ្អែមល្មមឆ្ងាញ់ពិសា,POS
1370,បុគ្គលិកញញឹម,POS
1144,ការរចនាម៉ូតស្អាត,POS
945,ខ្ញុំមានសំណាងណាស់ដែលមានមិត្តល្អដូចអ្នក,POS
619,ការជួយសង្គ្រោះនេះគឺជាអំពើដ៏មានអត្ថន័យ,POS
850,ត្រឹមត្រូវ,POS
1632,កិត្តិយសចូលរួម,POS
538,ការគាំទ្ររបស់អ្នកមានន័យខ្លាំងណាស់សម្រាប់ខ្ញុំ,POS
157,គាត់ជាមនុស្សចិត្តល្អនិងចេះជួយអ្នកដទៃ,POS
1414,បុណ្យកុសល,POS
2263,សំណាង,POS
1042,ចម្លើយរបស់អ្នកត្រឹមត្រូវហើយ,POS
1359,គំនិតប្លែក,POS
544,ខ្ញុំស្រឡាញ់ទេសភាពស្រុកស្រែដែលមានខ្យល់បរិសុទ្ធ,POS
51,គាំទ្រលឿន ឆ្លើយតបត្រឹមត្រូវ,POS
1216,ចិត្តស្ងប់នាំសុខ,POS
553,គំនិតរបស់អ្នកពិតជាឆ្លាតវៃនិងមុតស្រួច,POS
466,ការជួយគ្នាក្នុងគ្រាលំបាកជារឿងប្រពៃ,POS
1853,ចម្លើយត្រូវ,POS
1948,ភ្នំស្រស់ស្រាយ,POS
2293,រហ័ស,POS
226,បទពិសោធន៍នេះមានតម្លៃណាស់សម្រាប់ជីវិតខ្ញុំ,POS
1277,ជឿជាក់លើខ្លួនឯង,POS
886,ការផ្តល់ជូននេះពិតជាមានតម្លៃសមរម្យ,POS
1453,សន្តិភាពផ្លូវចិត្ត,POS
49,ដាក់បញ្ជាទិញងាយស្រួល និងលឿន,POS
829,ស្រស់ស្អាត,POS
229,សុខភាពល្អគឺជាកាដូដ៏ប្រសើរបំផុត,POS
1054,ទាហាននោះក្លាហានណាស់,POS
69,ការដំណើរការលឿន និងរលូន,POS
2144,បរិសុទ្ធ,POS
1515,ចំណេញច្រើន,POS
853,រួសរាយ,POS
1650,តស៊ូជោគជ័យ,POS
1078,សៀវភៅនេះល្អណាស់សម្រាប់ក្មេងៗ,POS
838,ជោគជ័យ,POS
672,ស្នាមញញឹមរបស់អ្នកធ្វើឱ្យថ្ងៃនេះមានន័យ,POS
2201,វិជ្ជាជីវៈ,POS
1580,ជោគជ័យហួសរំពឹង,POS
1977,ទទួលកក់ក្តៅ,POS
972,ការផ្តល់ជូនពិសេសនេះចំណេញច្រើនសម្រាប់អតិថិជន,POS
199,ដំណើរកម្សាន្តនេះពិតជាអស្ចារ្យមិនអាចបំភ្លេចបាន,POS
2042,ក្តីសុខ,POS
1660,ស្មោះត្រង់មូលដ្ឋាន,POS
2,អស្ចារ្យណាស់ មិនគិតថានឹងល្អប៉ុណ្ណេះទេ,POS
53,ខ្ញុំនឹងទិញម្តងទៀត ច្បាស់លាស់,POS
2064,ស្តង់ដារ,POS
1265,ផលិតផលធន់,POS
1847,ដំបូន្មានល្អ,POS
1465,សំឡេងពីរោះ,POS
78,មើលទៅវិជ្ជាជីវៈ ហើយទំនើប,POS
57,ក្រ��មការងារទំនួលខុសត្រូវខ្ពស់,POS
2169,ចំណេញ,POS
1874,ទេសភាពគួររស់នៅ,POS
2166,គំនិតល្អ,POS
770,ការផ្តល់សេវាល្អឥតខ្ចោះធ្វើឱ្យខ្ញុំចង់មកទៀត,POS
1390,គាត់ស្មោះត្រង់,POS
1301,អាហារឆ្ងាញ់តម្លៃសមរម្យ,POS
